date,runup,drawdown,z
2022-12-22,0.06325962535653978,0.06330864378177307,0.49980635578898636
2022-12-23,0.06294287602925022,0.06362539310906262,0.4973037591314986
2022-12-26,0.04625515925700677,0.060426250425292434,0.4335821901374961
2022-12-27,0.049015838930845775,0.05266849797893462,0.4820392247267655
2022-12-28,0.04465761073503249,0.05702672617474806,0.43917885578242954
2022-12-29,0.02068441081494612,0.0648230340359665,0.24190187007705163
2022-12-30,0.022370622887577574,0.05467952902358839,0.29033846569659605
2023-01-03,0.03527765702489274,0.04069093892485504,0.4643715812284913
2023-01-04,0.044377749762745264,0.030842937743389243,0.5899673511908025
2023-01-05,0.04276613594231149,0.02979266315574289,0.5893997209699994
2023-01-06,0.031750914736102115,0.033072119299864186,0.48980914281928695
2023-01-09,0.03622949188762496,0.028593542148341547,0.558898429029461
2023-01-10,0.03049027240066862,0.03433276163529772,0.47036169864791316
2023-01-11,0.028695021372534914,0.03612801266343161,0.44266705190956845
2023-01-12,0.028716523956567444,0.036106510079399065,0.44299876399852445
2023-01-13,0.036737726085656605,0.028085307950309817,0.566738762416968
2023-01-16,0.04411054621697544,0.02071248781899093,0.6804764212749
2023-01-17,0.042143241951439446,0.022679792084526904,0.6501275754549954
2023-01-18,0.046369796896628304,0.01845323713933798,0.7153290120746365
2023-01-19,0.05065515789919454,0.014167876136771876,0.7814376271108975
2023-01-20,0.05949735491359179,0.005325679122374675,0.9178427976786805
2023-01-30,0.06743337410538025,0.0,1.0
2023-01-31,0.06961572548330085,0.0,1.0
2023-02-01,0.08095227982749018,0.0,1.0
2023-02-02,0.07999159631241036,0.0009606835150798125,0.9881327182245264
2023-02-03,0.07560734882841558,0.005344930999074548,0.9339742992975043
2023-02-06,0.07309370869668053,0.007858571130809774,0.9029234118229107
2023-02-07,0.08082145080565867,0.0001308290218315802,0.9983838747702921
2023-02-08,0.0766085157130554,0.0043437641144346,0.9463416703804859
2023-02-09,0.08581845423744396,0.0,1.0
2023-02-10,0.08679748989013358,0.0,1.0
2023-02-13,0.09160534366041846,0.0,1.0
2023-02-14,0.09423560903309053,0.0,1.0
2023-02-15,0.09353102278821028,0.0007045862448803652,0.9925231422377401
2023-02-16,0.07945824117117471,0.014777367861915929,0.8431870074004946
2023-02-17,0.07699787972261228,0.01723772931047829,0.8170783901399172
2023-02-20,0.09485661756984708,0.0,1.0
2023-02-21,0.10048947565482617,0.0,1.0
2023-02-22,0.09806906328072018,0.0024204123741060285,0.9759137724788218
2023-02-23,0.09610263303497087,0.004386842619855222,0.9563452531594084
2023-02-24,0.09295055437061105,0.007538921284215077,0.9249780015758993
2023-02-27,0.08572627871539565,0.014763196939430494,0.8530871333218916
2023-02-28,0.09580003941357265,0.004689436241253324,0.9533340560223321
2023-03-01,0.1070221403562854,0.0,1.0
2023-03-02,0.10952068476665631,0.0,1.0
2023-03-03,0.10470268654650633,0.0,1.0
2023-03-06,0.08576382475388619,0.004950271693886878,0.9454299619603564
2023-03-07,0.06860883466410767,0.017542335522241652,0.7963772809551315
2023-03-08,0.07365548364537221,0.012495686540977343,0.854956276113853
2023-03-09,0.07342035459609293,0.012730815590256716,0.8522270148772295
2023-03-10,0.05744155541349892,0.028709614772850407,0.6667530491953846
2023-03-13,0.06439460732680759,0.021756562859541712,0.7474606228507266
2023-03-14,0.05179928197542631,0.03435188821092322,0.6012603411350272
2023-03-15,0.06654563163776898,0.019584035964548045,0.7726214844463049
2023-03-16,0.04774830444199719,0.03036016103123066,0.611307675201521
2023-03-17,0.053472722142324014,0.019230227465120812,0.7354959108405743
2023-03-20,0.04894578476176946,0.023757164845675527,0.6732296973650884
2023-03-21,0.0515387603369904,0.01693763432526558,0.7526500276656424
2023-03-22,0.05530651235883212,0.008884521300857717,0.8615924873875812
2023-03-23,0.049237829417382147,0.006111007227910614,0.8895910447572102
2023-03-24,0.03762557731479356,0.00978724013871051,0.793573960283873
2023-03-27,0.029374206172926822,0.015856259902656666,0.649434081086857
2023-03-28,0.022709424130241976,0.019043058731961875,0.5439059565676638
2023-03-29,0.015681826889602787,0.026070655972601185,0.3755902838486908
2023-03-30,0.014709404239265911,0.027043078622938053,0.352300108422569
2023-03-31,0.02133139270138997,0.020421090160814028,0.5109011785428452
2023-04-03,0.025025672311652338,0.013212003534176658,0.6544768152895507
2023-04-04,0.02608817894341195,0.012149496902416953,0.6822637193901976
2023-04-06,0.020648256370912024,0.017200055465360176,0.5455529023390581
2023-04-07,0.026369856104197457,0.0114784557320748,0.6967247632673983
2023-04-10,0.020073261920985127,0.017775049915287,0.5303608258096154
2023-04-11,0.021834777691214197,0.016013534145058003,0.5769022878924994
2023-04-12,0.032497886075189844,0.005350425761082454,0.8586350222375091
2023-04-13,0.03182534798683128,0.006022963849440969,0.8408657201014496
2023-04-14,0.03578588799351677,0.0020624238427554816,0.9455081681931466
2023-04-17,0.044090854524284455,0.0,1.0
2023-04-18,0.043096494328623315,0.000994360195661225,0.9774474728060999
2023-04-19,0.036609949204258675,0.0074809053200257415,0.8303297724496267
2023-04-20,0.03514827372481951,0.008942580799465109,0.7971783287951549
2023-04-21,0.015111347400591358,0.028979507123693127,0.34273201469180614
2023-04-24,0.014066570223578628,0.030024284300705882,0.3190360081551832
2023-04-25,0.007424178373269405,0.03666667615101516,0.1683836354131055
2023-04-26,0.011045285565730367,0.03304556895855412,0.2505119414196614
2023-04-27,0.01644243651082559,0.027648418013459068,0.3729217019772052
2023-04-28,0.034786818588461575,0.009304035935823112,0.7889803671031469
